from,to,billName,date,term,sessionPeriod,sessionTimes
丁守中,廖國棟,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,潘維剛,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,孔文吉,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,詹凱臣,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,盧秀燕,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,林德福,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,王惠美,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,吳育仁,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,陳鎮湘,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,馬文君,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,呂學樟,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,許淑華,空氣污染防制法第二十八條條文修正草案,1040508,8,7,11
丁守中,李貴敏,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,陳根德,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,許淑華,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,吳育仁,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,江惠貞,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,王育敏,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,羅淑蕾,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,陳素月,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,呂學樟,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,吳育昇,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,李桐豪,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,陳歐珀,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,翁重鈞,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,張嘉郡,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,顏寬恒,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,黃昭順,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,黃偉哲,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,王進士,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,陳鎮湘,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,林郁方,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,李鴻鈞,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,詹凱臣,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,楊麗環,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,蘇清泉,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,簡東明,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,盧嘉辰,科學技術基本法第九條條文修正草案,1040529,8,7,14
丁守中,吳育仁,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,吳育昇,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,羅淑蕾,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,廖正井,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,盧嘉辰,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,曾巨威,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,張慶忠,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,王廷升,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,鄭汝芬,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,李貴敏,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,楊玉欣,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,楊麗環,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,徐少萍,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,陳碧涵,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,蘇清泉,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,廖國棟,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,張嘉郡,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,簡東明,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,羅明才,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,邱文彥,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,李鴻鈞,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,江惠貞,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,林鴻池,特種貨物及勞務稅條例第二十四條條文修正草案,1040109,8,6,17
丁守中,鄭汝芬,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,林鴻池,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,江惠貞,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,楊玉欣,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,徐少萍,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,廖國棟,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,詹凱臣,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,翁重鈞,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,李貴敏,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,江啟臣,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,林德福,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,陳鎮湘,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,邱文彥,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,馬文君,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,許淑華,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,李桐豪,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,呂玉玲,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,鄭天財,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,呂學樟,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,盧嘉辰,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,吳育仁,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,林滄敏,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,陳根德,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,王惠美,健康食品管理法第十三條條文修正草案,1040529,8,7,14
丁守中,陳鎮湘,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,鄭汝芬,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,黃志雄,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,林鴻池,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,許淑華,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,江惠貞,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,鄭天財,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,盧秀燕,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,孔文吉,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,陳淑慧,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,呂玉玲,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,羅明才,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,蘇清泉,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,潘維剛,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,王育敏,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,李貴敏,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,馬文君,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,徐志榮,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,蔡正元,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,呂學樟,國軍老舊眷村改建條例第三條條文修正草案,1040410,8,7,7
丁守中,林鴻池,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,陳淑慧,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,林德福,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,王育敏,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,邱文彥,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,黃志雄,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,吳育昇,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,吳育仁,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,呂學樟,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,顏寬恒,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,馬文君,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,王進士,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,許淑華,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,張嘉郡,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,黃昭順,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,翁重鈞,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,李桐豪,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,蘇清泉,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,林滄敏,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,盧嘉辰,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,徐少萍,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,江惠貞,國營事業管理法第三十五條條文修正草案,1040529,8,7,14
丁守中,黃昭順,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,楊玉欣,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,蔡正元,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,陳根德,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,林滄敏,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,簡東明,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,李桐豪,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,羅明才,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,呂學樟,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,張嘉郡,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,蘇清泉,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,徐少萍,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,蔣乃辛,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,許淑華,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,吳育昇,勞工保險條例第六十二條條文修正草案,1040529,8,7,14
丁守中,孫大千,勞工保險條例第六十三條、第六十三條之一及第六十三條之二條文修正草案,1040522,8,7,13
丁守中,張慶忠,勞工保險條例第六十三條、第六十三條之一及第六十三條之二條文修正草案,1040522,8,7,13
丁守中,陳淑慧,勞工保險條例第六十三條、第六十三條之一及第六十三條之二條文修正草案,1040522,8,7,13
丁守中,蘇清泉,勞工保險條例第六十三條、第六十三條之一及第六十三條之二條文修正草案,1040522,8,7,13
丁守中,李貴敏,勞工保險條例第六十三條、第六十三條之一及第六十三條之二條文修正草案,1040522,8,7,13
丁守中,王育敏,勞工保險條例第六十三條、第六十三條之一及第六十三條之二條文修正草案,1040522,8,7,13
丁守中,楊玉欣,勞工保險條例第六十三條、第六十三條之一及第六十三條之二條文修正草案,1040522,8,7,13
